,Supply,Month,Day,Hour,DHI,DNI,GHI,Temp,target
4258,4.7131312061589073e-05,6.0,27.0,10.0,0.4248496993987976,0.9353233830845771,0.9093471113198686,0.625207296849088,4762.42
4259,5.5058990011605905e-05,6.0,27.0,11.0,0.4348697394789579,0.9482587064676616,0.9746359793330203,0.6384742951907132,5412.088000000001
4260,5.8682414010677525e-05,6.0,27.0,12.0,0.438877755511022,0.9507462686567164,0.9830906528886801,0.6351575456053068,5847.350999999999
4261,5.8797280047066354e-05,6.0,27.0,13.0,0.4348697394789579,0.9402985074626865,0.9314232033818695,0.6202321724709786,5935.630000000001
4262,5.384163819678764e-05,6.0,27.0,14.0,0.4188376753507014,0.9149253731343283,0.823860967590418,0.5986733001658375,5641.033
4263,4.734797434489787e-05,6.0,27.0,15.0,0.3947895791583166,0.8741293532338308,0.6721465476749648,0.5787728026533998,5008.02
4264,3.78806731939476e-05,6.0,27.0,16.0,0.3486973947895791,0.8009950248756218,0.48473461719116956,0.5339966832504147,3835.2189999999996
4265,2.4450984154874807e-05,6.0,27.0,17.0,0.2785571142284569,0.6736318407960199,0.28276186002818227,0.5008291873963516,2376.2409999999995
4266,1.074404745313287e-05,6.0,27.0,18.0,0.156312625250501,0.4034825870646766,0.09488022545796149,0.46434494195688236,1029.27
4267,1.7636009636463293e-06,6.0,27.0,19.0,0.0,0.0,0.0,0.42620232172470984,128.464
4268,1.0322731881433081e-07,6.0,27.0,20.0,0.0,0.0,0.0,0.406301824212272,10.153
4269,5.982480968221712e-08,6.0,27.0,21.0,0.0,0.0,0.0,0.38971807628524047,6.017
4270,5.9554607296566435e-08,6.0,27.0,22.0,0.0,0.0,0.0,0.37313432835820903,5.9830000000000005
4271,5.931442739821025e-08,6.0,27.0,23.0,0.0,0.0,0.0,0.3565505804311775,5.903999999999999
4272,5.893414255914631e-08,6.0,28.0,0.0,0.0,0.0,0.0,0.34328358208955234,5.869000000000001
4273,1.3095808957870414e-07,6.0,28.0,1.0,0.0,0.0,0.0,0.3300165837479272,13.069
4274,1.0781075187462781e-07,6.0,28.0,2.0,0.0,0.0,0.0,0.31674958540630194,11.084
4275,5.906424000408924e-08,6.0,28.0,3.0,0.0,0.0,0.0,0.3001658374792704,5.906000000000001
4276,5.8513827737023006e-08,6.0,28.0,4.0,0.0,0.0,0.0,0.296849087893864,5.856
4277,7.761813715210371e-08,6.0,28.0,5.0,0.12625250501002003,0.2552238805970149,0.05777360263034289,0.33333333333333337,6.5539999999999985
4278,7.002344861616619e-07,6.0,28.0,6.0,0.2665330661322645,0.6064676616915422,0.23203381869422265,0.3880597014925373,29.633000000000003
4279,4.693265326316122e-06,6.0,28.0,7.0,0.344689378757515,0.7666666666666666,0.4344762799436355,0.4461028192371478,198.01600000000002
4280,1.7686377362647742e-05,6.0,28.0,8.0,0.39078156312625245,0.8502487562189054,0.6247064349459841,0.49751243781094534,477.94500000000005
4281,3.655855290596721e-05,6.0,28.0,9.0,0.4228456913827655,0.899502487562189,0.787224048849225,0.5306799336650083,861.7950000000001
4282,4.7659897980392185e-05,6.0,28.0,10.0,0.4168336673346693,0.9368159203980099,0.9084077031470175,0.5572139303482588,1387.3420000000003
4283,5.416144773894465e-05,6.0,28.0,11.0,0.42685370741482964,0.9507462686567164,0.9741662752465947,0.5737976782752903,2851.7729999999997
4284,5.851734036803645e-05,6.0,28.0,12.0,0.4248496993987976,0.9532338308457711,0.9816815406294035,0.5771144278606967,4850.572
4285,5.9400792086660836e-05,6.0,28.0,13.0,0.40881763527054105,0.9462686567164178,0.9304837952090184,0.5638474295190714,4749.0160000000005
4286,5.645261385682608e-05,6.0,28.0,14.0,0.3927855711422845,0.9233830845771144,0.8248003757632691,0.5422885572139304,4622.027
4287,5.011773894023704e-05,6.0,28.0,15.0,0.3667334669338677,0.8835820895522387,0.6716768435885393,0.5223880597014926,4280.209
4288,3.838093789973621e-05,6.0,28.0,16.0,0.32665330661322645,0.8154228855721393,0.4866134335368718,0.4742951907131012,3324.3910000000005
4289,2.3780221743740593e-05,6.0,28.0,17.0,0.2685370741482966,0.6865671641791045,0.28464067637388446,0.4245439469320067,1636.242
4290,1.0300415165877488e-05,6.0,28.0,18.0,0.16032064128256512,0.39751243781094525,0.09488022545796149,0.3681592039800996,734.473
4291,1.2856029359344831e-06,6.0,28.0,19.0,0.0,0.0,0.0,0.3266998341625208,171.71999999999997
4292,1.0160610450042664e-07,6.0,28.0,20.0,0.0,0.0,0.0,0.3084577114427861,9.979000000000001
4293,6.021510201704592e-08,6.0,28.0,21.0,0.0,0.0,0.0,0.29850746268656725,5.998
4294,5.987484716104133e-08,6.0,28.0,22.0,0.0,0.0,0.0,0.2902155887230514,6.0360000000000005
4295,5.908425499561891e-08,6.0,28.0,23.0,0.0,0.0,0.0,0.2885572139303483,5.9159999999999995
4296,5.87339926438495e-08,6.0,29.0,0.0,0.0,0.0,0.0,0.28358208955223885,5.95
4297,1.3078796215070184e-07,6.0,29.0,1.0,0.0,0.0,0.0,0.2819237147595357,13.104000000000001
4298,1.1092308305749324e-07,6.0,29.0,2.0,0.0,0.0,0.0,0.27529021558872313,9.346
4299,5.910426998714861e-08,6.0,29.0,3.0,0.0,0.0,0.0,0.27197346600331673,5.864
4300,5.8603895198906566e-08,6.0,29.0,4.0,0.0,0.0,0.0,0.2769485903814263,5.898999999999999
4301,6.55891272427653e-08,6.0,29.0,5.0,0.1282565130260521,0.21492537313432836,0.05401596993893847,0.3084577114427861,7.062
4302,2.965521219995216e-07,6.0,29.0,6.0,0.28456913827655306,0.5701492537313433,0.22592766557069047,0.3499170812603649,49.891000000000005
4303,1.981644281370677e-06,6.0,29.0,7.0,0.3687374749498998,0.7388059701492536,0.4269610145608267,0.38971807628524047,396.22
4304,4.783032563326742e-06,6.0,29.0,8.0,0.4168336673346693,0.8318407960199005,0.6186002818224519,0.4245439469320067,1451.862
4305,8.624409812660807e-06,6.0,29.0,9.0,0.4448897795591182,0.8860696517412935,0.7825270079849695,0.4577114427860697,3456.6669999999995
4306,1.3883819189385494e-05,6.0,29.0,10.0,0.4569138276553106,0.9203980099502487,0.9027712541099108,0.4892205638474296,4752.427
4307,2.8539106219786777e-05,6.0,29.0,11.0,0.4549098196392785,0.9373134328358208,0.9689995302959136,0.5091210613598675,5528.283000000001
4308,4.854207874705441e-05,6.0,29.0,12.0,0.4509018036072144,0.9412935323383084,0.976984499765148,0.5174129353233832,5789.83
4309,4.7525757507160266e-05,6.0,29.0,13.0,0.42084168336673344,0.9393034825870646,0.9276655706904651,0.5140961857379769,5173.789000000001
4310,4.6254915627478915e-05,6.0,29.0,14.0,0.3987975951903807,0.917412935323383,0.8210427430718648,0.4991708126036485,4875.9400000000005
4311,4.283417344013263e-05,6.0,29.0,15.0,0.3687374749498998,0.8766169154228856,0.6679192108971348,0.48258706467661694,4865.8279999999995
4312,3.326882885317422e-05,6.0,29.0,16.0,0.3246492985971944,0.8054726368159203,0.4814466885861907,0.43781094527363196,3830.6820000000007
4313,1.6374684885254317e-05,6.0,29.0,17.0,0.2605210420841683,0.672139303482587,0.2785345232503523,0.39303482587064686,2478.5530000000003
4314,7.3502354368897714e-06,6.0,29.0,18.0,0.15230460921843686,0.3925373134328358,0.09253170502583373,0.3499170812603649,962.9390000000001
4315,1.718487172738428e-06,6.0,29.0,19.0,0.0,0.0,0.0,0.32835820895522383,159.38700000000003
4316,9.986480023734438e-08,6.0,29.0,20.0,0.0,0.0,0.0,0.32172470978441137,10.110999999999999
4317,6.002495959751394e-08,6.0,29.0,21.0,0.0,0.0,0.0,0.3150912106135987,5.822
4318,6.040524443657788e-08,6.0,29.0,22.0,0.0,0.0,0.0,0.3117744610281924,5.809000000000001
4319,5.9204344944797e-08,6.0,29.0,23.0,0.0,0.0,0.0,0.3034825870646767,5.823
4320,5.954459980080159e-08,6.0,30.0,0.0,0.0,0.0,0.0,0.29850746268656725,5.768000000000001
4321,1.3113822450247126e-07,6.0,30.0,1.0,0.0,0.0,0.0,0.2935323383084577,13.005
4322,9.353005541820028e-08,6.0,30.0,2.0,0.0,0.0,0.0,0.2918739635157547,10.295
4323,5.868395516502529e-08,6.0,30.0,3.0,0.0,0.0,0.0,0.2902155887230514,5.843
4324,5.903421751679471e-08,6.0,30.0,4.0,0.0,0.0,0.0,0.2935323383084577,5.827999999999999
4325,7.067293509130434e-08,6.0,30.0,5.0,0.12424849699398796,0.22388059701492535,0.05354626585251292,0.3150912106135987,6.690999999999999
4326,4.992839712036625e-07,6.0,30.0,6.0,0.27655310621242485,0.5701492537313433,0.22310944105213718,0.3499170812603649,44.513000000000005
4327,3.965169971945144e-06,6.0,30.0,7.0,0.3567134268537074,0.7398009950248756,0.42367308595584785,0.3913764510779436,347.46599999999995
4328,1.4529502816133008e-05,6.0,30.0,8.0,0.3987975951903807,0.8338308457711442,0.6148426491310475,0.44444444444444453,1210.025
4329,3.459258036296427e-05,6.0,30.0,9.0,0.4188376753507014,0.8925373134328357,0.7797087834664161,0.4991708126036485,2923.7760000000003
4330,4.7559893075214126e-05,6.0,30.0,10.0,0.4048096192384769,0.9338308457711442,0.9018318459370597,0.5505804311774463,4282.738
4331,5.5324268709340316e-05,6.0,30.0,11.0,0.41482965931863724,0.9472636815920398,0.9675904180366369,0.592039800995025,5139.572
4332,5.794169920414707e-05,6.0,30.0,12.0,0.4108216432865731,0.9492537313432835,0.9751056834194458,0.6135986733001659,5637.857
4333,5.17766715056789e-05,6.0,30.0,13.0,0.4308617234468938,0.9293532338308457,0.9210897134805073,0.6119402985074628,5807.691000000001
4334,4.879594889961689e-05,6.0,30.0,14.0,0.4188376753507014,0.9024875621890547,0.8144668858619071,0.5970149253731344,5519.860000000001
4335,4.869475310244282e-05,6.0,30.0,15.0,0.3947895791583166,0.854228855721393,0.6589948332550494,0.5820895522388061,4897.199000000001
4336,3.8335533891451134e-05,6.0,30.0,16.0,0.3547094188376753,0.7796019900497512,0.47534053546265853,0.5339966832504147,3824.5030000000006
4337,2.4804108650432975e-05,6.0,30.0,17.0,0.280561122244489,0.6482587064676617,0.275716298731799,0.4776119402985076,2479.077
4338,9.636607964299845e-06,6.0,30.0,18.0,0.156312625250501,0.37412935323383084,0.09112259276655707,0.40464344941956887,1080.59
4339,1.5950647274706494e-06,6.0,30.0,19.0,0.0,0.0,0.0,0.3532338308457712,166.367
4340,1.0118578967830333e-07,6.0,30.0,20.0,0.0,0.0,0.0,0.3300165837479272,9.712000000000002
4341,5.826364034290199e-08,6.0,30.0,21.0,0.0,0.0,0.0,0.32172470978441137,5.8309999999999995
4342,5.813354289795907e-08,6.0,30.0,22.0,0.0,0.0,0.0,0.3150912106135987,5.848000000000001
4343,5.8273647838666835e-08,6.0,30.0,23.0,0.0,0.0,0.0,0.3084577114427861,5.825
4344,5.77232355716006e-08,7.0,1.0,0.0,0.0,0.0,0.0,0.30182421227197354,5.799
4345,1.3014748242175206e-07,7.0,1.0,1.0,0.0,0.0,0.0,0.2918739635157547,12.983
4346,1.0302716889903401e-07,7.0,1.0,2.0,0.0,0.0,0.0,0.28689883913764513,10.829999999999998
4347,5.847379775396364e-08,7.0,1.0,3.0,0.0,0.0,0.0,0.28358208955223885,5.68
4348,5.8323685317491026e-08,7.0,1.0,4.0,0.0,0.0,0.0,0.2902155887230514,5.691999999999999
4349,6.696015416254846e-08,7.0,1.0,5.0,0.11623246492985971,0.24427860696517412,0.05354626585251292,0.3316749585406302,8.612000000000002
4350,4.454636589803498e-07,7.0,1.0,6.0,0.2625250501002004,0.5920398009950248,0.22545796148426492,0.38474295190713115,85.83600000000003
4351,3.4772645234261045e-06,7.0,1.0,7.0,0.34068136272545085,0.7577114427860696,0.42743071864725224,0.44941956882255396,552.556
4352,1.2109320062851252e-05,7.0,1.0,8.0,0.3887775551102204,0.845273631840796,0.6200093940817285,0.5107794361525706,1218.638
4353,2.9259675937342603e-05,7.0,1.0,9.0,0.42084168336673344,0.8985074626865671,0.7839361202442462,0.5621890547263682,2947.7960000000003
4354,4.285948239692192e-05,7.0,1.0,10.0,0.44088176352705405,0.9293532338308457,0.9055894786284641,0.6019900497512439,4442.414999999999
4355,5.143424502309335e-05,7.0,1.0,11.0,0.4509018036072144,0.9422885572139303,0.9722874589008925,0.625207296849088,5394.679000000001
4356,5.6420830050276944e-05,7.0,1.0,12.0,0.4549098196392785,0.9432835820895522,0.9798027242837013,0.6351575456053068,5878.277
4357,5.812044308600289e-05,7.0,1.0,13.0,0.4248496993987976,0.9407960199004974,0.9300140911225928,0.6318407960199006,5917.052
4358,5.523997557251306e-05,7.0,1.0,14.0,0.40881763527054105,0.916915422885572,0.822921559417567,0.6218905472636816,5526.787
4359,4.900869825208165e-05,7.0,1.0,15.0,0.3787575150300601,0.8751243781094526,0.669798027242837,0.6086235489220565,4766.081999999999
4360,3.827369757512018e-05,7.0,1.0,16.0,0.3306613226452906,0.8044776119402984,0.48285580084546736,0.5688225538971808,3757.512
4361,2.480935257821375e-05,7.0,1.0,17.0,0.26452905811623245,0.6771144278606964,0.2813527477689056,0.5207296849087895,2439.1580000000004
4362,1.0813999848529106e-05,7.0,1.0,18.0,0.1503006012024048,0.40497512437810945,0.09347111319868483,0.45936981757877293,1076.5779999999997
4363,1.6649170479092365e-06,7.0,1.0,19.0,0.0,0.0,0.0,0.4029850746268657,202.35999999999999
4364,9.719279886813195e-08,7.0,1.0,20.0,0.0,0.0,0.0,0.3764510779436153,9.856
4365,5.835370780478555e-08,7.0,1.0,21.0,0.0,0.0,0.0,0.3648424543946932,5.957999999999999
4366,5.8523835232787854e-08,7.0,1.0,22.0,0.0,0.0,0.0,0.3532338308457712,5.838
4367,5.829366283019651e-08,7.0,1.0,23.0,0.0,0.0,0.0,0.33996683250414594,5.812
4368,5.803346794031066e-08,7.0,2.0,0.0,0.0,0.0,0.0,0.3233830845771145,5.732
4369,1.2992731751492555e-07,7.0,2.0,1.0,0.0,0.0,0.0,0.31011608623548936,12.961
4370,1.0838117913322371e-07,7.0,2.0,2.0,0.0,0.0,0.0,0.30182421227197354,10.736
4371,5.684257594429462e-08,7.0,2.0,3.0,0.0,0.0,0.0,0.29850746268656725,5.761000000000001
4372,5.69626658934727e-08,7.0,2.0,4.0,0.0,0.0,0.0,0.3034825870646767,5.777
4373,8.618455352680729e-08,7.0,2.0,5.0,0.11422845691382764,0.25024875621890547,0.05354626585251292,0.3349917081260366,6.595999999999999
4374,8.590034064708582e-07,7.0,2.0,6.0,0.25851703406813625,0.6054726368159203,0.22733677782996714,0.38474295190713115,39.215999999999994
4375,5.5297018298372645e-06,7.0,2.0,7.0,0.33466933867735466,0.7691542288557214,0.43071864725223113,0.4427860696517414,461.5620000000001
4376,1.2195514623873822e-05,7.0,2.0,8.0,0.3807615230460922,0.8562189054726368,0.623767026773133,0.4991708126036485,1544.9319999999998
4377,2.9500055985614072e-05,7.0,2.0,9.0,0.4108216432865731,0.9104477611940298,0.791451385627055,0.548922056384743,3464.421999999999
4378,4.445744929816436e-05,7.0,2.0,10.0,0.4048096192384769,0.9497512437810944,0.9145138562705496,0.5854063018242124,4682.357000000001
4379,5.398722724517455e-05,7.0,2.0,11.0,0.4108216432865731,0.9656716417910447,0.9826209488022546,0.6086235489220565,5400.15
4380,5.8826832182059925e-05,7.0,2.0,12.0,0.40881763527054105,0.9691542288557213,0.9929544387036168,0.6218905472636816,5770.687
4381,5.921487283034161e-05,7.0,2.0,13.0,0.3987975951903807,0.9601990049751243,0.9408172851103805,0.6235489220563848,5806.883
4382,5.5309297495676106e-05,7.0,2.0,14.0,0.3787575150300601,0.9388059701492537,0.8337247534053547,0.6185737976782754,5496.521000000001
4383,4.769654542988303e-05,7.0,2.0,15.0,0.35270541082164325,0.9039800995024875,0.6824800375763269,0.6086235489220565,4820.896999999999
4384,3.760328542633774e-05,7.0,2.0,16.0,0.30861723446893785,0.8368159203980099,0.4936589948332551,0.5754560530679935,3733.3469999999998
4385,2.4409863354777077e-05,7.0,2.0,17.0,0.24849699398797592,0.7134328358208955,0.28933771723814,0.5339966832504147,2379.4140000000007
4386,1.0773849775520563e-05,7.0,2.0,18.0,0.1442885771543086,0.44378109452736314,0.09722874589008924,0.47595356550580437,1034.97
4387,2.025116842973144e-06,7.0,2.0,19.0,0.0,0.0,0.0,0.41956882255389727,181.35999999999999
4388,9.863387825826898e-08,7.0,2.0,20.0,0.0,0.0,0.0,0.3913764510779436,10.145
4389,5.96246597669203e-08,7.0,2.0,21.0,0.0,0.0,0.0,0.371475953565506,5.9750000000000005
4390,5.842376027513944e-08,7.0,2.0,22.0,0.0,0.0,0.0,0.35157545605306806,5.958
4391,5.816356538525359e-08,7.0,2.0,23.0,0.0,0.0,0.0,0.33333333333333337,5.938
4392,5.7362965724066336e-08,7.0,3.0,0.0,0.0,0.0,0.0,0.3184079601990051,5.95
4393,1.2970715260809907e-07,7.0,3.0,1.0,0.0,0.0,0.0,0.3117744610281924,13.151000000000002
4394,1.0744047453132872e-07,7.0,3.0,2.0,0.0,0.0,0.0,0.31011608623548936,10.896
4395,5.7653183101246724e-08,7.0,3.0,3.0,0.0,0.0,0.0,0.3084577114427861,5.8870000000000005
4396,5.781330303348416e-08,7.0,3.0,4.0,0.0,0.0,0.0,0.3117744610281924,5.893000000000001
4397,6.600944206488861e-08,7.0,3.0,5.0,0.11022044088176351,0.2472636815920398,0.052137153593236264,0.3349917081260366,9.151
4398,3.9245395391398904e-07,7.0,3.0,6.0,0.2545090180360721,0.5980099502487561,0.22357914513856272,0.37810945273631846,122.90799999999999
4399,4.61907976021136e-06,7.0,3.0,7.0,0.33266533066132264,0.7562189054726368,0.42273367778299675,0.42951907131011624,861.7260000000001
4400,1.546090044696672e-05,7.0,3.0,8.0,0.38276553106212424,0.8422885572139303,0.6143729450446219,0.48258706467661694,2259.79
4401,3.46701884926206e-05,7.0,3.0,9.0,0.4168336673346693,0.8910447761194029,0.7768905589478629,0.5356550580431179,3562.879000000001
4402,4.685866784697176e-05,7.0,3.0,10.0,0.45290581162324645,0.9144278606965174,0.895255988727102,0.5721393034825871,4639.1050000000005
4403,5.404197825450398e-05,7.0,3.0,11.0,0.4629258517034068,0.9283582089552238,0.9614842649131048,0.5953565505804314,5360.26
4404,5.7750125712720725e-05,7.0,3.0,12.0,0.4669338677354709,0.9283582089552238,0.9680601221230625,0.603648424543947,5739.549999999999
4405,5.811235702942489e-05,7.0,3.0,13.0,0.46492985971943884,0.9159203980099502,0.9168623767026773,0.5986733001658375,5779.17
4406,5.500641062885744e-05,7.0,3.0,14.0,0.438877755511022,0.8925373134328357,0.8116486613433537,0.5837479270315092,5455.739999999999
4407,4.8245106310232756e-05,7.0,3.0,15.0,0.40280561122244485,0.8517412935323383,0.6599342414279005,0.5688225538971807,4792.287
4408,3.736145429118037e-05,7.0,3.0,16.0,0.3507014028056112,0.780597014925373,0.47534053546265853,0.5240464344941957,3688.5620000000004
4409,2.3811975527802445e-05,7.0,3.0,17.0,0.2745490981963928,0.6522388059701492,0.27618600281822453,0.47927031509121076,2272.715
4410,1.0357457891737079e-05,7.0,3.0,18.0,0.15430861723446893,0.3820895522388059,0.09112259276655707,0.427860696517413,1047.1660000000002
4411,1.8149594319114916e-06,7.0,3.0,19.0,0.0,0.0,0.0,0.3864013266998342,175.30199999999996
4412,1.0152604453430791e-07,7.0,3.0,20.0,0.0,0.0,0.0,0.3648424543946932,10.146
4413,5.97947871949226e-08,7.0,3.0,21.0,0.0,0.0,0.0,0.34660033167495863,5.933
4414,5.962465976692032e-08,7.0,3.0,22.0,0.0,0.0,0.0,0.33333333333333337,5.919
4415,5.94245098516235e-08,7.0,3.0,23.0,0.0,0.0,0.0,0.32504145936981765,5.862000000000001
4416,5.954459980080159e-08,7.0,4.0,0.0,0.0,0.0,0.0,0.31674958540630194,5.891
4417,1.316085768034188e-07,7.0,4.0,1.0,0.0,0.0,0.0,0.3117744610281924,13.118000000000002
4418,1.0904167385370322e-07,7.0,4.0,2.0,0.0,0.0,0.0,0.3051409618573798,10.871
4419,5.8914127567616635e-08,7.0,4.0,3.0,0.0,0.0,0.0,0.30182421227197354,5.844
4420,5.897417254220568e-08,7.0,4.0,4.0,0.0,0.0,0.0,0.3051409618573798,5.832
4421,9.157859374405635e-08,7.0,4.0,5.0,0.1062124248496994,0.26666666666666666,0.052137153593236264,0.34660033167495863,7.238
4422,1.2300012894650287e-06,7.0,4.0,6.0,0.24048096192384769,0.6139303482587064,0.22357914513856272,0.4013266998341626,65.87299999999999
4423,8.623719295453034e-06,7.0,4.0,7.0,0.3166332665330661,0.7696517412935323,0.4241427900422734,0.4626865671641792,641.706
4424,2.2614838854429144e-05,7.0,4.0,8.0,0.3627254509018036,0.8507462686567163,0.615312353217473,0.5290215588723053,2255.249
4425,3.565549650313953e-05,7.0,4.0,9.0,0.39679358717434865,0.8975124378109453,0.7768905589478629,0.5887230514096187,3639.8160000000003
4426,4.642582364015087e-05,7.0,4.0,10.0,0.4048096192384769,0.9288557213930347,0.895255988727102,0.6318407960199006,4743.734
4427,5.364277924844449e-05,7.0,4.0,11.0,0.4128256513026052,0.9412935323383084,0.9605448567402537,0.6550580431177446,5479.988
4428,5.743852231709087e-05,7.0,4.0,12.0,0.4108216432865731,0.9422885572139303,0.9680601221230625,0.6550580431177446,5831.537999999999
4429,5.783501929929387e-05,7.0,4.0,13.0,0.4729458917835671,0.9064676616915422,0.9102865194927197,0.6401326699834163,5805.692999999999
4430,5.459829494407146e-05,7.0,4.0,14.0,0.4549098196392785,0.8805970149253731,0.805072804133396,0.6102819237147595,5273.227000000001
4431,4.795879185640068e-05,7.0,4.0,15.0,0.42084168336673344,0.8368159203980099,0.6542977923907938,0.5854063018242123,4408.2080000000005
4432,3.6913268593351984e-05,7.0,4.0,16.0,0.3667334669338677,0.7646766169154229,0.47158290277125414,0.5389718076285241,3632.3680000000004
4433,2.2744185737189712e-05,7.0,4.0,17.0,0.2885771543086172,0.636318407960199,0.27336777829967124,0.4925373134328359,2449.2360000000003
4434,1.0479509310085077e-05,7.0,4.0,18.0,0.15831663326653306,0.363681592039801,0.08971348050728042,0.44112769485903824,998.406
4435,1.754334022568087e-06,7.0,4.0,19.0,0.0,0.0,0.0,0.4029850746268657,180.91200000000003
4436,1.0153605203007276e-07,7.0,4.0,20.0,0.0,0.0,0.0,0.3913764510779437,9.334
4437,5.9374472372799295e-08,7.0,4.0,21.0,0.0,0.0,0.0,0.3864013266998342,5.8740000000000006
4438,5.9234367432091525e-08,7.0,4.0,22.0,0.0,0.0,0.0,0.3864013266998342,5.841
4439,5.8663940173495624e-08,7.0,4.0,23.0,0.0,0.0,0.0,0.3864013266998342,5.866
4440,5.895415755067599e-08,7.0,5.0,0.0,0.0,0.0,0.0,0.3830845771144278,5.864000000000001
4441,1.3127832944317904e-07,7.0,5.0,1.0,0.0,0.0,0.0,0.3747927031509122,13.069000000000003
4442,1.087914864595822e-07,7.0,5.0,2.0,0.0,0.0,0.0,0.3648424543946932,11.005
4443,5.8483805249728484e-08,7.0,5.0,3.0,0.0,0.0,0.0,0.35820895522388063,5.840000000000001
4444,5.8363715300550395e-08,7.0,5.0,4.0,0.0,0.0,0.0,0.3681592039800996,5.814
4445,7.243425434591628e-08,7.0,5.0,5.0,0.1002004008016032,0.2860696517412935,0.05260685767966181,0.4245439469320067,8.844999999999999
4446,6.59223768517345e-07,7.0,5.0,6.0,0.23046092184368736,0.6343283582089552,0.22592766557069047,0.5074626865671643,115.85099999999998
4447,6.421870077272804e-06,7.0,5.0,7.0,0.2985971943887775,0.7900497512437811,0.42837012682010334,0.593698175787728,848.8810000000001
4448,2.2569394816161003e-05,7.0,5.0,8.0,0.33466933867735466,0.8731343283582089,0.6214185063410052,0.6716417910447762,2121.1279999999997
4449,3.6425443204799064e-05,7.0,5.0,9.0,0.3667334669338677,0.9189054726368159,0.7848755284170973,0.7296849087893865,3422.277
4450,4.7472897914530376e-05,7.0,5.0,10.0,0.4048096192384769,0.9383084577114428,0.9032409581963363,0.7661691542288558,4395.536999999999
4451,5.484095670137733e-05,7.0,5.0,11.0,0.42084168336673344,0.9492537313432835,0.9699389384687648,0.7893864013267,5137.52
4452,5.835909183750703e-05,7.0,5.0,12.0,0.43286573146292584,0.9472636815920398,0.9774542038515736,0.8026533996683252,5503.389999999999
4453,5.8100448109464726e-05,7.0,5.0,13.0,0.4609218436873747,0.9238805970149253,0.9229685298262096,0.8059701492537314,4530.180999999999
4454,5.277179686954312e-05,7.0,5.0,14.0,0.4509018036072144,0.8955223880597014,0.8154062940347582,0.7976782752902156,4071.5249999999996
4455,4.411512289053647e-05,7.0,5.0,15.0,0.4248496993987976,0.8477611940298507,0.6622827618600282,0.7877280265339968,4471.927000000001
4456,3.6350907376342536e-05,7.0,5.0,16.0,0.3807615230460922,0.7651741293532338,0.47440112728980743,0.7529021558872306,3501.904
4457,2.451071889709514e-05,7.0,5.0,17.0,0.30260521042084165,0.62636815920398,0.2738374823860968,0.6948590381426203,2220.897
4458,9.991543816591447e-06,7.0,5.0,18.0,0.16633266533066132,0.34378109452736316,0.08877407233442931,0.6086235489220565,872.887
4459,1.8104760738088434e-06,7.0,5.0,19.0,0.0,0.0,0.0,0.5522388059701494,164.237
4460,9.340996546902219e-08,7.0,5.0,20.0,0.0,0.0,0.0,0.5306799336650083,9.927
4461,5.8784030122673706e-08,7.0,5.0,21.0,0.0,0.0,0.0,0.5190713101160862,6.01
4462,5.845378276243396e-08,7.0,5.0,22.0,0.0,0.0,0.0,0.5174129353233832,5.962000000000001
4463,5.870397015655497e-08,7.0,5.0,23.0,0.0,0.0,0.0,0.5257048092868989,5.928000000000001
4464,5.8683955165025305e-08,7.0,6.0,0.0,0.0,0.0,0.0,0.5356550580431177,5.962000000000001
4465,1.3078796215070187e-07,7.0,6.0,1.0,0.0,0.0,0.0,0.5472636815920399,13.188999999999998
4466,1.1013249089207084e-07,7.0,6.0,2.0,0.0,0.0,0.0,0.5572139303482588,11.666
4467,5.844377526666913e-08,7.0,6.0,3.0,0.0,0.0,0.0,0.5638474295190714,5.83
4468,5.818358037678326e-08,7.0,6.0,4.0,0.0,0.0,0.0,0.5804311774461028,5.8229999999999995
4469,8.851630004001512e-08,7.0,6.0,5.0,0.11022044088176351,0.1661691542288557,0.04368248003757633,0.6401326699834163,12.724999999999998
4470,1.1593783918525485e-06,7.0,6.0,6.0,0.30861723446893785,0.47462686567164175,0.20150305307656177,0.7429519071310117,133.534
4471,8.495173012353656e-06,7.0,6.0,7.0,0.438877755511022,0.636318407960199,0.3912635039924848,0.8208955223880599,753.85
4472,2.1227179476684815e-05,7.0,6.0,8.0,0.5290581162324649,0.7288557213930348,0.5767966181305778,0.8872305140961858,1927.4829999999997
4473,3.42484225836114e-05,7.0,6.0,9.0,0.595190380761523,0.7825870646766169,0.7346171911695633,0.9436152570480931,3150.4500000000007
4474,4.398831791170016e-05,7.0,6.0,10.0,0.5290581162324649,0.8557213930348259,0.8609675904180367,0.9834162520729688,4002.661
4475,5.14137096417839e-05,7.0,6.0,11.0,0.561122244488978,0.8621890547263681,0.9224988257397839,1.0,4699.0160000000005
4476,5.507515211726612e-05,7.0,6.0,12.0,0.5891783567134268,0.8512437810945274,0.9243776420854862,1.0,5218.145
4477,4.533576717146135e-05,7.0,6.0,13.0,0.8897795591182364,0.708955223880597,0.8341944574917802,0.9900497512437811,4960.746
4478,4.0745769193942634e-05,7.0,6.0,14.0,0.8577154308617234,0.6671641791044776,0.7303898543917332,0.9734660033167495,4418.044000000001
4479,4.475279051317635e-05,7.0,6.0,15.0,0.7815631262525049,0.6044776119402985,0.5852512916862377,0.9568822553897183,4160.064
